timestamp,round,client_id,samples,train_loss,val_loss,train_r2,val_r2,algorithm
2025-10-29 11:29:00,5,client_6,3961,7522.5234375,7312.1279296875,-0.005758404731750488,-0.003529071807861328,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:00,5,client_17,3436,6615.35693359375,6562.994140625,-0.016295671463012695,-0.02028059959411621,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:00,5,client_9,3847,6478.783203125,6312.80126953125,-0.01148223876953125,-0.005733847618103027,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:00,5,client_1,3381,5331.9814453125,5164.72802734375,-0.0025130510330200195,-0.0003110170364379883,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:00,5,client_15,4055,7148.90869140625,6970.4111328125,-0.012102842330932617,-0.011250615119934082,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:00,5,client_12,4006,6201.40185546875,5904.384765625,-0.022665739059448242,-0.027519822120666504,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:00,5,client_4,3239,5086.6552734375,5213.48583984375,-0.017457127571105957,-0.03436100482940674,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:00,5,client_0,3003,5872.8564453125,5989.25048828125,-0.022166132926940918,-0.02480018138885498,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:00,5,client_8,3043,8039.31689453125,7949.3857421875,-0.012387871742248535,-0.010497808456420898,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:00,5,client_20,4579,6877.45849609375,6498.92626953125,-0.005028247833251953,-0.002584218978881836,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:00,5,client_2,4701,6180.291015625,6497.96923828125,-0.000601649284362793,-0.0027649402618408203,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:00,5,client_21,3720,5952.646484375,5520.44921875,-0.011795997619628906,-0.003902912139892578,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:00,5,client_10,2583,8586.0341796875,8147.896484375,-0.00420224666595459,-0.013839364051818848,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:00,5,client_11,3666,8653.328125,8248.005859375,-8.344650268554688e-07,-3.0875205993652344e-05,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:00,5,client_7,3901,8165.14794921875,7221.6015625,-0.007807254791259766,-0.0021256208419799805,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:00,5,client_19,4983,8754.42578125,8867.0849609375,-0.008077502250671387,-0.00657343864440918,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:02,6,client_2,4701,6189.89892578125,6515.51904296875,-0.0021570920944213867,-0.00547337532043457,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:02,6,client_15,4055,7168.20654296875,6988.837890625,-0.014834880828857422,-0.0139237642288208,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:02,6,client_23,3606,8208.0439453125,7545.6376953125,-0.0057953596115112305,-0.0030652284622192383,nasa_25c_alpha_0.1_fedavg
